W Średniowieczu było cieplej średnio o 1C, potem było to oziębienie, ta Mała Epoka Lodowa, a teraz znowu robi się cieplej i znowu mamy temperatury podobne do tych jak w Średniowieczu.;In the Middle Ages it was warmer by an average of 1C, then it was colder, this Little Ice Age, and now it gets warmer again and again we have temperatures similar to those in the Middle Ages.;oziębienie;;
Moi drodzy, ostatnio opowiadałem trochę o sceptykach, o tym że sceptycy nie wierzą we wszystko to co mówią inni, tylko sprawdzają to.;Ladies and gentlemen, lately I've been talking a little bit about skeptics, about the fact that skeptics don't believe everything other people say, they just check it out.;sceptykach;;
Dziś jest 15C, a jutro może być nawet 20C.;Today's 15C, and tomorrow maybe even 20C.;15C;;
Co ciekawe niektórzy sceptycy nie wierzą nawet sobie, ponieważ uważają, że ich zmysły mogą się mylić, a nawet podejrzewają, że jesteśmy specjalnie oszukiwani przez symulację, w której żyjemy.;Interestingly, some skeptics do not even believe themselves because they think that their senses may be wrong or even suspect that we are deliberately deceived by the simulation in which we live.;niektórzy;;
Moi drodzy, ostatnio opowiadałem trochę o sceptykach, o tym że sceptycy nie wierzą we wszystko to co mówią inni, tylko sprawdzają to.;Ladies and gentlemen, lately I've been talking a little bit about skeptics, about the fact that skeptics don't believe everything other people say, they just check it out.;sceptycy;;
Po prostu dziś chcę, tak jak sceptycy, sprawdzić pewną informację, chodzi mi o tak zwane globalne ocieplenie.;I just want to see some information today, just like skeptics, about what's called global warming.;zwane;;
Pozdrawiam serdecznie, pa, pa!;Greetings, bye-bye!;Pozdrawiam;;
Rośliny emitują tlen, który jest konsumowany przez zwierzęta, a zwierzęta emitują dwutlenek węgla, który jest konsumowany przez rośliny.;Plants emit oxygen, which is consumed by animals, and animals emit carbon dioxide, which is consumed by plants.;konsumowany;;
W tym czasie nie było lodu na biegunach, w Arktyce rosły palmy.;At that time there was no ice at the poles, palm trees were growing in the Arctic.;Arktyce;;
Posłuchajmy razem co powiedział Kenn.;Let's hear what Kenn said together.;Kenn;;
Najgorsze jest to, że starzenie się jest po prostu efektem ubocznym tego, że w ogóle żyjemy.;The worst part is that aging is just a side effect of living at all.;starzenie;;
Najstarszym zwierzęciem na świecie podobno jest koralowiec, który żyje ponad 4 tysiące lat… ale koralowiec, to dość dziwne zwierzę, żyje w wodzie i całe życie spędza w jednym miejscu.;The oldest animal in the world is supposed to be a coral that lives over 4,000 years... but a coral, it's a pretty strange animal, lives in water and spends his whole life in one place.;koralowiec;;
Niedawno dostałem nagranie od Kenna z Danii.;I just got a video from Kenna from Denmark.;Kenna;;
Życzę Wam wszystkim dobrego zdrowia, szczególnie teraz z sytuacją z koronawirusem.;I wish you all good health, especially now with the situation with the coronavirus.;koronawirusem;;
Jestem również poliglotą, poza tym muzykiem i piosenkarzem w wolnym czasie.;I'm also a polyglot, except for this musician and singer in my spare time.;poliglotą;;
Ale po pewnym czasie przestał go remontować, przestał remontować swój dom.;But after a while, he stopped renovating it, stopped renovating his house.;remontować;;
Jeśli chcesz posłuchać niektórych z tych utworów, możesz to zrobić na YouTube.;If you want to listen to some of these songs, you can do it on YouTube.;niektórych;;
Można powiedzieć, że ta meduza może się odmłodzić.;You could say that jellyfish could rejuvenate.;meduza;;
Istnieje terapia komórkowa, gdzie wykorzystuje się tak zwane komórki macierzyste, które mają możliwość regeneracji uszkodzonych tkanek.;There is cellular therapy where so-called stem cells are used, which have the ability to regenerate damaged tissues.;zwane;;
Czasami niektórzy czytają książkę jak najszybciej.;Sometimes some people read the book as soon as possible.;niektórzy;;
Kiedyś mówiłem już Wam o metodzie Kaizen.;I once told you about the Kaizen method.;Kaizen;;
Wciąż potrzebuję pewnego rozmachu, rozbiegu.;I still need some momentum, a runaway.;rozbiegu;;
Przypuśćmy, że 10 stron to będzie maksimum co mogę przeczytać, co jestem w stanie przeczytać.;Suppose 10 pages is the maximum I can read, what I can read.;Przypuśćmy;;
Na szczęście, kiedy dużo później szukałem na własną rękę jakiejś metody nauki, dowiedziałem się jak ważne jest słuchanie, jak ważna jest systematyczność i o tym chcę dzisiaj Wam opowiedzieć.;Fortunately, when I was looking for a method of learning on my own a lot later, I learned how important it is to listen, how important it is to be systematic, and I want to tell you about it today.;systematyczność;;
W Polsce najbardziej popularnym sportem jest piłka nożna.;Football is the most popular sport in Poland.;nożna;;
Fajna piosenka, dzięki Kenn.;Nice song, thanks, Kenn.;Kenn;;
Nie tak dawno dostałem email z nagraniem od Pawła z Ukrainy.;Not long ago I received an email with a recording from Paul from Ukraine.;Pawła;;
To jakiego alfabetu używamy wynika z tego do jakiego kręgu kultury chrześcijańskiej należy dana grupa Słowian.;What alphabet we use is what circle of Christian culture the Slavic group belongs to.;Słowian;;
On nawet napisał takie zdanie, bardzo znane, słynne zdanie —  A niechaj narodowie wżdy postronni znają, iż Polacy nie gęsi, iż swój język mają.;He even wrote such a sentence, a very well-known, famous sentence, and let the people of the outside know that Poles do not goose, that they have their tongue.;postronni;;
Mówi się nawet kontinuum języków południowosłowiańskich.;Even a continuum of South Slavic languages is spoken.;południowosłowiańskich;;
Zobaczcie jakie to ciekawe, ile słów jest bardzo, bardzo podobnych w języku polskim i sanskrycie, chociaż Indie leżą bardzo daleko od Polski, to jest wiele słów bardzo podobnych w obu językach.;See how interesting it is, how many words are very, very similar in Polish and Sanskrit, although India is very far from Poland, it is many words very similar in both languages.;sanskrycie;;
Rodzimowiercy obchodzą wiele rytuałów związanych z przemianami w przyrodzie, podobnie jak to robili dawni Słowianie.;The families celebrate many rituals related to the transformation of nature, just as the former Slavs did.;Rodzimowiercy;;
Tę piosenkę napisała para autorów Jeremi Przybora i Jerzy Wasowski.;This song was written by a couple of authors Jeremy Przybor and Jerzy Wasowski.;Wasowski;;
Jednym z najważniejszych bogów był Perun.;One of the most important gods was Perun.;Perun;;
W filmie widzimy też Strzygi, czyli takie słowiańskie wampiry.;In the film we also see Strings, which are Slavic vampires.;Strzygi;;
Podobają mi się niektóre religie wschodu, albo ich filozofia, ale to świetnie, że mamy te połączenia z Polską.;I like some Eastern religions or their philosophy, but it's great that we have these connections with Poland.;niektóre;;
Moje rodzinne miasto to Rijeka albo Rzeka po polsku.;My hometown is Rijeka or the Polish River.;Rijeka;;
Tę piosenkę napisała para autorów Jeremi Przybora i Jerzy Wasowski.;This song was written by a couple of authors Jeremy Przybor and Jerzy Wasowski.;Przybora;;
Po prostu —  Daj ja będę mielił,  —  Day, ut ia pobrusa  — a ty odpocznij —  a ti poziwai .;Just let me have it, Day, ut ia pobrusa and you rest a ti poziwai.;mielił;;
Brat.r  to oczywiście brat,  żani  to żona, veda to wiedza,  agni  to ogień.;Brother.r is of course brother, wife is wife, veda is knowledge, agni is fire.;veda;;
Marino jest pierwszym Chorwatem, który przysłał swoje nagranie, więc mamy przykład jak użytkownik języka chorwackiego mówi po polsku.;Marino is the first Croatian to send his recording, so we have an example of how a Croatian speaker speaks Polish.;Chorwatem;;
Sanskryt i język polski Prawdopodobnie słyszeliście o starożytnym języku sanskryt.;Sanskrit and Polish Language You've probably heard of the ancient Sanskrit language.;Sanskryt;;
Ten język powstał jakieś 1000 lat przed naszą erą, czyli przed narodzeniem Chrystusa, i był używany aż do wieku VI-VII wieku naszej ery.;This language was created about 1000 years before our era, or before the birth of Christ, and was used until the age of the VI-VII century of our era.;1000;;
Podobno… podobno, dla Polaka najłatwiejszy jest język słowacki, ale dla Słowaka język polski nie jest wcale najłatwiejszy.;Apparently... it is said that for Poles Slovak is the easiest language, but for Slovak Polish is not the easiest language at all.;Słowaka;;
W języku bułgarskim jest bardzo dużo zapożyczeń z języka tureckiego.;In Bulgarian there are a lot of loans from Turkish.;zapożyczeń;;
Może dla Białorusinów, ale pewnie nie.;Maybe for the Belarusians, but probably not.;Białorusinów;;
W Wiedźminie pojawia się też postać Borowego, czyli demona lasu.;In the witches there is also a figure of Borov, or the demon of the forest.;Borowego;;
OK, mija trochę czasu i w IX wieku bardziej na zachód tego terenu, powoli powstaje organizacja państwowa, z której powstanie przyszła Polska, a na wschodzie powstaje organizacja państwowa Ruś Kijowska założona przez Ruryka I wodza Waregów.;OK, it takes some time and in the 9th century more to the west of this area, the state organization from which the future Poland will arise is slowly formed, and in the east is the state organisation Ruś Kievska founded by Tubek I the Waregów chief.;Waregów;;
Teraz oczywiście Białorusią rządzi Aleksander Łukaszenka, do tego jeszcze dojdziemy.;Now, of course, Alexander Lukashenka is in charge of Belarus, and we will come to that.;Aleksander;;
Po pierwsze w średniowiecznych dokumentach pisanych po łacinie, te tereny są nazywane Ruthenia, a więc Ruthenia znaczy to samo co Ruś.;First of all, in medieval documents written in Latin, these areas are called Ruthenia, so Ruthenia means the same thing as Rus.;Ruthenia;;
To jest dosyć smutne nagranie, Kasia ma bardzo smutny głos, posłuchajmy fragmentu.;This is a pretty sad recording, Kasia has a very sad voice, let's listen to the part.;Kasia;;
Z zachodnich dialektów języka ruskiego powstały dzisiejsze języki białoruski, ukraiński i rusiński, czyli inaczej mówiąc łemkowski.;Today's Belarusian, Ukrainian and Russian languages were created from Western dialects of the Russian language, in other words Lemkovsky.;rusiński;;
OK, mija trochę czasu i w IX wieku bardziej na zachód tego terenu, powoli powstaje organizacja państwowa, z której powstanie przyszła Polska, a na wschodzie powstaje organizacja państwowa Ruś Kijowska założona przez Ruryka I wodza Waregów.;OK, it takes some time and in the 9th century more to the west of this area, the state organization from which the future Poland will arise is slowly formed, and in the east is the state organisation Ruś Kievska founded by Tubek I the Waregów chief.;Ruryka;;
Mongołowie atakowali ze wschodu.;The Mongols attacked from the east.;Mongołowie;;
Ruryk pochodził z Półwyspu Jutlandzkiego i nie był Słowianinem oczywiście, dziś to jest Dania, teren Danii.;The tube came from the Jutland Peninsula and was not Slavic of course, today it is Denmark, the territory of Denmark.;Ruryk;;
Pierwszym carem z dynastii Rurykowiczów był Iwan IV Groźny.;The first tsar from the Rubovych dynasty was Ivan IV the Terrible.;Rurykowiczów;;
Trzecia teoria mówi o tym, że ziemie Rusi nie podbite przez Tatarów były nazywane Białą Rusią.;The third theory is that the lands of Russia not conquered by the Tatars were called White Russia.;Rusią;;
Kniaziowie ruscy, a potem litewsko-ruscy zaczęli tworzyć magnaterię, czyli inaczej mówiąc szlachtę.;The Russian Knazis, and then the Lithuanian-Russians began to create magnateria, or nobility.;magnaterię;;
Myślę, że słyszeliście o Tadeuszu Kościuszce, bo jest on bardzo znany również w Stanach Zjednoczonych.;I think you've heard of Tadeusz Kościuszka, because he's also very famous in the United States.;Kościuszce;;
Jakakolwiek niezależność kulturowa Białorusinów i Polaków była tłumiona przez władze rosyjskie.;Any cultural independence of Belarusians and Poles was suppressed by the Russian authorities.;Białorusinów;;
Życzę Tobie, całej rodzinie i wszystkim Białorusinom wszystkiego dobrego, powodzenia!;I wish you, the whole family and all the Belarusians all the best, good luck!;Białorusinom;;
Ruryk pochodził z Półwyspu Jutlandzkiego i nie był Słowianinem oczywiście, dziś to jest Dania, teren Danii.;The tube came from the Jutland Peninsula and was not Slavic of course, today it is Denmark, the territory of Denmark.;Słowianinem;;
Stopniowo następował proces polonizacji.;The process of polonization gradually followed.;polonizacji;;
Teraz chcę Wam powiedzieć, że Słowianie zaczęli asymilować ludami bałtyckimi, które wcześniej już zamieszkiwały tereny dzisiejszej Białorusi, Ukrainy, częściowo Rosji i Polski.;Now I want to tell you that the Slavs began to assimilate the Baltic peoples, which had already inhabited the territory of today's Belarus, Ukraine, partly Russia and Poland.;asymilować;;
Od tego czasu polonizacja zamieniła się rusyfikację.;Since then, the Polishization has changed its russification.;rusyfikację;;
Nic dziwnego, że Kasia boi się o swoją rodzinę, że wyjechała z Mińska.;No wonder Kasia's afraid for her family that she left Minsk.;Mińska;;
Dziękuję bardzo Haniu!;Thank you very much, Hanya!;Haniu;;
Jednak nadal na tych terenach mieszkali oczywiście  Rusini, Słowianie, których jest wiele, którzy mają znaczną przewagę liczebną nad Litwinami.;However, there were, of course, Rusini, Slavs still living in this area, many of whom are outnumbered by Lithuanians.;Rusini;;
Dodatkowo Polacy przyjmują chrześcijaństwo w obrzędzie zachodnim, a Ruś Kijowska przyjmuje chrzest w obrządku bizantyjskim.;In addition, Poles accept Christianity in the Western rite, and Ruszy Kievska is baptized in the Byzantine rite.;bizantyjskim;;
Teraz chcę Wam powiedzieć, że Słowianie zaczęli asymilować ludami bałtyckimi, które wcześniej już zamieszkiwały tereny dzisiejszej Białorusi, Ukrainy, częściowo Rosji i Polski.;Now I want to tell you that the Slavs began to assimilate the Baltic peoples, which had already inhabited the territory of today's Belarus, Ukraine, partly Russia and Poland.;zamieszkiwały;;
Dlatego czasami mówimy o najeździe mongolskim, czasami o najeździe tatarskim.;That's why sometimes we talk about the Mongolian invasion, sometimes about the Tartar invasion.;najeździe;;
Granica została przesunięta na zachód i Polacy, którzy znajdowali się na wschodzie zostali przesiedleni do Polski.;The border was moved to the west and Poles who were in the east were relocated to Poland.;przesiedleni;;
Bardzo pomocna jest do tego tak zwana Karta Polaka.;The so-called Polish Charter is very helpful.;zwana;;
Oczywiście najtańszą energię otrzymuje się z turbin wiatrowych i instalacji solarnych.;Of course, the cheapest energy comes from wind turbines and solar installations.;wiatrowych;;
To tylko mój pies, Jobie.;It's just my dog, Job.;Jobie;;
Ale to poszło bardzo super, bo mnie nie dotknął koronawirus.;But that went very well because I wasn't touched by the coronavirus.;koronawirus;;
Ponadto musimy używać więcej energii odnawialnej i ulepszyć wydajność energetyczną.;Furthermore, we need to use more renewable energy and improve energy efficiency.;odnawialnej;;
Przeciwnicy mówią o odpadach radioaktywnych.;The opponents are talking about radioactive waste.;odpadach;;
Archipelag Svalbard Ok, to tyle na temat energii i sposobów jej pozyskiwania.;Svalbard Archipelago Ok, is so much about energy and how to obtain it.;Svalbard;;
Na razie tak nie jest, dlatego używa się energii z węgla lub ropy naftowej, a to niestety bardzo zanieczyszcza środowisko.;This is not the case so far, which is why coal or oil energy is used, and this, unfortunately, pollutes the environment very much.;zanieczyszcza;;
Tyle osób umiera rocznie w wypadkach i w wyniku zanieczyszczonego powietrza, w samej Polsce.;So many people die each year in accidents and as a result of contaminated air in Poland itself.;zanieczyszczonego;;
Oczywiście najtańszą energię otrzymuje się z turbin wiatrowych i instalacji solarnych.;Of course, the cheapest energy comes from wind turbines and solar installations.;solarnych;;
Gdy paliwo nuklearne jest już nieużyteczne do generowania prądu elektrycznego, jest składowane w basenach z wodą i kwasem borowym przez co najmniej 5 lat.;When nuclear fuel is no longer useful for generating electricity, it is stored in pools with water and boric acid for at least 5 years.;składowane;;
Kiedy myślimy elektrownia jądrowa, to od razu przychodzi nam na myśl skojarzenie radioaktywność, śmierć.;When we think of a nuclear power plant, we immediately think of the association of radioactivity, death.;radioaktywność;;
Pozdrawiam Cię bardzo serdecznie i życzę powodzenia!;I greet you very warmly and wish you good luck!;Pozdrawiam;;
Słyszałem, że w niektórych stanach w USA ludzie przestali nosić maseczki.;I heard that in some states in the United States, people stopped wearing masks.;niektórych;;
Ale co ciekawe nasz obecny rząd w 2018 roku zapowiedział, że wiatraki które już stoją zostaną zlikwidowane do 2035 roku i nie będą budowane nowe na ich miejsce.;But interestingly, our current government in 2018 announced that windmills that are already standing will be destroyed by 2035, and will not be built new to replace them.;zapowiedział;;
To jest właśnie największy problem tak zwanych odnawialnych źródeł energii.;This is the biggest problem of so-called renewable energy sources.;zwanych;;
Taka cywilizacja wysyła pierwszych kolonizatorów do najbliższych układów gwiezdnych.;This civilization sends the first colonists to the nearest star systems.;kolonizatorów;;
Jeśli są tak samo słabo rozwinięte jak my, to nigdy się nie spotkamy, będziemy siedzieć sobie w naszych zakamarkach kosmosu i nigdy się nie spotkamy.;If they're as underdeveloped as we are, we'll never meet, we'll sit in our nooks of space and we'll never meet.;zakamarkach;;
I w sierpniu podano do wiadomości, że właśnie w atmosferze Wenus odkryto biomarkery.;And in August it was announced that biomarkers were discovered in the atmosphere of Venus.;biomarkery;;
W fizyce energię mierzy się w dżulach [J].;In physics, energy is measured in joules [J].;dżulach;;
Szukamy, szukamy, nasłuchujemy i nic.;We look, we look, we listen and nothing.;nasłuchujemy;;
W ciągu 40 milionów lat taka cywilizacja mogłaby skolonizować całą naszą galaktykę.;In 40 million years, such a civilization could colonize our entire galaxy.;skolonizować;;
Po pewnym czasie koloniści stracili interes, żeby kontynuować ten projekt.;After a while, the colonists lost their business to continue this project.;koloniści;;
Nie spodziewałem się na początki, że zostanę w Polsce tak długo, ale z powody pandemii postanowiliśmy, że lepiej nie wracać w tej chwili do Stanów i dlatego, że jest teraz stan wyjątkowy w Polsce mogę zostać tutaj legalnie do końca koronawirus, ale kto wie kiedy to będzie.;I did not expect to stay in Poland for so long, but because of the pandemic we decided that it is better not to go back to the States at the moment and because there is a state of emergency in Poland now I can stay here legally until the end of the coronavirus, but who knows when it will be.;koronawirus;;
Enrico Fermi, włosko-amerykański fizyk zdał sobie sprawę, to było w latach 50.;Enrico Fermi, an Italian-American physicist realized it was in the '50s.;Fermi;;
Jeśli przeniesiemy się dwa poziomy, to będzie to nie dwadzieścia, ale 100 raz wyżej, jeśli trzy poziomy to 1000 razy i tak dalej.;If we move two levels, it's not 20, but 100 times higher, if three levels are 1,000 times and so on.;1000;;
Jeśli tylko słucham i siedzę albo leżę, to po kilku, może kilkunastu minutach po prostu usypiam… i nie ma znaczenia jak bardzo jest to interesujący podcast.;If I just listen and sit or lie down, then after a few minutes, maybe a few minutes, I just go to sleep... and it doesn't matter how interesting this podcast is.;usypiam;;
Niektórzy ludzie bardzo chcą spotkać inną cywilizacją, albo przynajmniej usłyszeć jakąś wiadomość od nich.;Some people really want to meet another civilization, or at least hear a message from them.;Niektórzy;;
Im wystarcza 40 milionów, a galaktyka trwa już 12 miliardów… Oczywiście, wiadomo, nie wszystkie cywilizacje chcą to zrobić.;Their 40 million is enough, and the galaxy is already 12 billion... of course, you know, not all civilizations want to do it.;wystarcza;;
4 lata świetlne to 1460 dni świetlnych, zatem nasza podróż zajmie: 1460 razy 40, czyli 58 tysięcy 400 lat.;4 light years is 1460 light days, so it's going to take us 1460 times 40, which is 58,000 400 years.;1460;;
Kiedyś Giordano Bruno zapytał o to, czy skoro istnieją inne planety krążące wokół innych gwiazd, to istnieją tam też inne istoty, i czy te istoty stworzył inny Bóg, czy ten sam który stworzył nas.;Once Giordano Bruno asked if there were other planets around other stars, there were other beings there, and whether these beings were created by another God or by the same one who created us.;Giordano;;
Jednak dziś tę skalę trochę zmieniono, bo przecież nie konsumujemy całej energii ziemskiej, i naszą cywilizację oznaczono jako typ 0.;However, today this scale has changed slightly, because we do not consume all of Earth's energy, and our civilisation has been marked as type 0.;konsumujemy;;
Naukowcy doszli do wniosku, że jest to planetoida lub kometa, która przyleciała do nas spoza naszego Układu Słonecznego.;Scientists have come to the conclusion that it is an asteroid or a comet that has come to us from outside our solar system.;planetoida;;
Przypominam, że od najbliższej gwiazdy, Proxima Centauri, dzielą nas 4 lata świetlne.;I remind you that from the nearest star, Proxima Centauri, we are four light-years away.;Proxima;;
Tak było aż do roku 1972, kiedy młody Amerykanin, Bobby Fischer pokonał rosyjskiego mistrza Borisa Spasskiego.;That was until 1972, when a young American, Bobby Fischer defeated Russian champion Boris Spassky.;Spasskiego;;
Paul Morphy, nieoficjalny mistrz świata Jednym z nich jest Paul Morphy, amerykański szachista uważany za pierwszego mistrza świata.;Paul Morphy, unofficial world champion One of them is Paul Morphy, an American chess player considered the world's first champion.;Morphy;;
Z Karpowem wygrał Kasparow.;Karpov was won by Kasparov.;Karpowem;;
Z Karpowem wygrał Kasparow.;Karpov was won by Kasparov.;Kasparow;;
Oczywiście ten serial nie opowiada o prawdziwych wydarzeniach, to wszystko jest fikcją, ale w serialu możemy usłyszeć nazwiska prawdziwych szachistów.;Of course, this show doesn't talk about real events, it's all fiction, but in the show we can hear the names of real chess players.;szachistów;;
Spotykali się wiele razy i walka między Karpowiem i Kasparowem była naprawdę zacięta.;They met many times, and the fight between Karp and Kasparov was really fierce.;Kasparowem;;
Ale pojawił się kolejny kandydat na mistrza świata, to był Rosjanin Anatolij Karpow i Fisher powinien rozegrać z nim mecz.;But there was another candidate for the world championship, and it was Russian Anatoli Karpov and Fisher should have played a game with him.;Karpow;;
Dwaj najlepsi szachiści tamtych czasów spotkali się ze sobą, to był Steinitz i Zukertort.;The two best chess players of that time met each other, it was Steinitz and Zukertort.;najlepsi;;
Rosjanin Władimir Kramnik, Hindus Viswanathan Anand, trudne imię, Viswanathan nie wiem jak się wymawia Viswanathan Anand, Anand ma na nazwisko i obecny mistrz, Norweg, Magnus Carlsen.;Russian Vladimir Kramnik, Indian Viswanathan Anand, tough name, Viswanathan I don't know how to pronounce Viswanathan Anand, Anand has the name and current master, Norway, Magnus Carlsen.;Carlsen;;
Co jakiś czas jest jakiś krótki tekścik, który również ma audio, ale te tekściki są bardzo nudne, przynajmniej dla mnie.;Every now and then there's a little song that also has audio, but these songs are very boring, at least for me.;tekścik;;
Od dziecka był uważany przez Amerykanów za geniusza.;Ever since he was a kid, he's been considered a genius by Americans.;Amerykanów;;
Kasparow został zdyskwalifikowany za grę zorganizowaną przez prywatnego sponsora i to spowodowało, że postanowił założyć własną organizację.;Kasparov was disqualified for a game organized by a private sponsor and this led him to set up his own organization.;zdyskwalifikowany;;
W 1972 roku w Reykjaviku doszło do meczu Spasski kontra Fischer.;In 1972 in Reykjavik there was a Spasski versus Fischer match.;Reykjaviku;;
I domyślacie się, oczywiście wygrał wszystkie partie i tylko jedną zremisował.;And you can guess, of course, he won all the games and only tied one.;zremisował;;
Stany Zjednoczone wprowadziły sankcje gospodarcze na Jugosławię, bo Jugosławia prowadziła wtedy wojnę w Bośni, i Złamanie tych sankcji przez Fischera groziło mu karą 10 lat więzienia.;The United States imposed economic sanctions on Yugoslavia because Yugoslavia was at the time at war in Bosnia, and Fischer's violation of those sanctions threatened him with 10 years in prison.;sankcje;;
Nasz aktor zagrał arcymistrza szachowego, z którym oczywiście zmierzyła się główna bohaterka serialu.;Our actor played the Grandmaster of Chess, which, of course, was the main character of the show.;arcymistrza;;
Być może słyszeliście o Cicada 3301, będę mówił po polsku, chyba będzie tak lepiej, po prostu Cykada 3301.;Perhaps you have heard of Cicada 3301, I will speak Polish, I think it will be better, just Cicada 3301.;Cykada;;
Być może słyszeliście o Cicada 3301, będę mówił po polsku, chyba będzie tak lepiej, po prostu Cykada 3301.;Perhaps you have heard of Cicada 3301, I will speak Polish, I think it will be better, just Cicada 3301.;3301;;
Znacie już treść, więc będzie o wiele łatwiej zrozumieć polską wersję.;You already know the content, so it will be much easier to understand the Polish version.;łatwiej;;
I ta liczba, to był adres internetowy do strony, na której były umieszczone koordynaty geograficzne 14 miejsc w 5 różnych państwach na świecie.;And this number, it was an Internet address to a website where there were geographical coordinates of 14 places in 5 different countries around the world.;koordynaty;;
To jest naprawdę wspaniała metoda, ale niezwykle pracochłonna.;This is a really great method, but extremely laborious.;pracochłonna;;
Książka nosiła tytuł  Liber Primus  czyli po łacinie  Pierwsza Księga .;The book was called Liber Primus, which is Latin for the First Book.;Liber;;
Rozwiązujący zagadkę tym razem usłyszeli nagranie muzyczne, a potem zostali przekierowani na konto na Twitterze, gdzie znajdował się tekst napisany alfabetem runicznym.;The solver of the riddle this time heard a musical recording, and then they were redirected to a Twitter account where the text written in the rune alphabet was written.;runicznym;;
Pozdrawiam panią bardzo serdecznie!;I greet you very cordially!;Pozdrawiam;;
Klikam w ten link i widzę kolejny komunikat: Zablokowano działanie dotyczące poufnych danych Ponieważ próbujesz podjąć działanie dotyczące bardzo poufnych danych, musimy być pewni, że to naprawdę Ty, a w tej chwili nie mamy tej pewności.;I click on this link and see another message: Action on confidential data has been blocked Since you are trying to take action on very confidential data, we need to be sure that it is really you, and at the moment we do not know for sure.;poufnych;;
To był ciąg liter, ale teraz trzeba było to odszyfrować i po odszyfrowaniu dostawało się link do kolejnego obrazka.;It was a string of letters, but now it had to be decrypted and after decrypted you got a link to the next image.;odszyfrować;;
Niektórzy opierają swoje całe życie, swoje biznesy na takich usługach, na które zupełnie nie mają wpływu.;Some people base their whole lives, their businesses on services that are completely out of control.;Niektórzy;;
Okazuje się, że Cykada ostatecznie skontaktowała się z rekrutami, ale tylko w celu poinformowania ich, że w przyszłości się do nich odezwą, ale na razie powinni być cierpliwi i czekać.;It turns out that Cicada finally contacted the recruits, but only to inform them that they will speak to them in the future, but for now they should be patient and wait.;odezwą;;
Książka nosiła tytuł  Liber Primus  czyli po łacinie  Pierwsza Księga .;The book was called Liber Primus, which is Latin for the First Book.;Primus;;
Żeby wrzucić nowy filmik trzeba wejść na swoim koncie do tak zwanego Studio YT.;To add a new video, you have to enter into your account the so-called YT Studio.;zwanego;;
Co mówi Eckhart Tolle na temat nudy Oczywiście wykorzystanie wolnego czasu jest bardzo dobrym nawykiem.;What Eckhart Tolle says about boredom Of course the use of free time is a very good habit.;Tolle;;
Każdy spróbował, więc dokładnie wiedzieli jak to jest, jakie to jest uczucie być porażonym.;Everyone tried, so they knew exactly what it was like, what it felt like to be electrocuted.;porażonym;;
Niedawno Halina napisała komentarz pod podcastem o Tamarze Łempickiej i napisała tak — Dziękuję, Piotrze, jestem zachwycona tym podcastem, jestem zachwycona Tamarą Łempicką oraz jej obrazami.;Recently, Halina wrote a comment under the podcast about Tamara Łempicka and wrote such a commentary.Thank you, Peter, I am delighted with this podcast, I am delighted with Tamara Łempicka and her paintings.;Łempicką;;
Na koniec posłuchamy nagrania od Sebastiana.;Finally, we'll listen to Sebastian's footage.;Sebastiana;;
Co mówi Eckhart Tolle na temat nudy Oczywiście wykorzystanie wolnego czasu jest bardzo dobrym nawykiem.;What Eckhart Tolle says about boredom Of course the use of free time is a very good habit.;Eckhart;;
Niektórzy marzą o drodze na skróty, chcieliby nauczyć się nowego języka jak najszybciej.;Some dream of a shortcut, wishing to learn a new language as soon as possible.;Niektórzy;;
Ludzie woleli nawet nieprzyjemną stymulację od barku stymulacji.;People even preferred unpleasant stimulation from the shoulders of stimulation.;woleli;;
Ten termin, Ziemie Odzyskane, został spopularyzowany – trudne słowo – Spopularyzowany, czyli zrobili tak, żeby ludzie znali tę nazwę, komuniści to zrobili.;"This term, the Lands Recovered, has been popularized with the difficult word ""popularized,"" so they did so so that people knew the name, the communists did it.";spopularyzowany;;
Człowiekiem, który prawdopodobnie spędził najdłuższy okres czasu w izolacji był Thomas Silverstein.;The man who probably spent the longest period of time in isolation was Thomas Silverstein.;Silverstein;;
Oni wchodząc do pokoju wiedzieli, że tam jest przycisk, którego wciśnięcie porazi ich prądem.;When they entered the room, they knew there was a button that would electrocute them.;porazi;;
Oczywiście są również słuchacze z południowej półkuli, pozdrawiam wszystkich z Australii, Ameryki Południowej i Południowej Afryki.;Of course there are also listeners from the southern hemisphere, I greet everyone from Australia, South America and South Africa.;pozdrawiam;;
Jednak to wciąż nam nie wystarcza.;But that's still not enough for us.;wystarcza;;
Zimowa kurtka już nam się znudziła, czapka i szalik też, teraz chcę słońca i więcej ciepła, prawda?;We're tired of winter jacket, hat and scarf too, now I want sunshine and more heat, right?;znudziła;;
Jak zwykle moim zadaniem będzie zaciekawić Was swoją opowieścią, bo chcę pomóc Wam w nauce języka polskiego.;As usual, my task will interest you in my story, because I want to help you learn Polish.;zaciekawić;;
Niedawno Halina napisała komentarz pod podcastem o Tamarze Łempickiej i napisała tak — Dziękuję, Piotrze, jestem zachwycona tym podcastem, jestem zachwycona Tamarą Łempicką oraz jej obrazami.;Recently, Halina wrote a comment under the podcast about Tamara Łempicka and wrote such a commentary.Thank you, Peter, I am delighted with this podcast, I am delighted with Tamara Łempicka and her paintings.;Tamarą;;
Na czele tego buntu stał Wasyl Szujski.;At the head of this rebellion was Wasyl Szujski.;Szujski;;
